AllCue,AllCueDerivative,AllTarget,AllTargetDerivative,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,conf1,conf2,conf3,conf4,conf5,conf6,conf7,conf8,conf9,conf10,conf11,conf12,conf13,conf14,tr,idnum
-0.01465761,0.0001026322,0.1396902,0.07068935,-0.9469933,-0.08198658,0.07696644,-0.5520403,-2.243966,-0.3040403,-0.0889396,-0.4770268,0.3420201,-0.9279798,0.001390594,-8.737915e-05,-3.696217e-05,0.02914824,0.02810541,0.0135525,0.0005273072,0.000186359,2.099244e-05,-0.001592373,0.01902742,-0.02185138,0.0803149,-1.430998,70,103
-0.01465103,0.004265482,0.07853876,0.04311876,-0.4959933,-2.097987,-1.276034,-0.2790403,-0.1649665,-1.25804,-1.88994,-0.8280269,-1.23098,-1.38698,0.0007428442,-0.0002925792,0.0002503988,0.02919724,-0.003451691,0.0432825,-0.0006423028,-0.000244281,0.0003083524,0.002263427,-0.02936558,0.03024562,-1.071177,-0.8798812,71,103
-0.006302671,0.02023739,0.2254287,0.137306,-1.140993,-0.2389866,-0.9810336,-0.04504027,0.1670336,-1.31404,-0.8139396,1.057973,-0.09497987,-0.6719799,0.001670344,0.0004612308,-6.364217e-05,0.001681238,0.02576511,-0.0146025,0.0009330272,0.000714649,-0.0002930476,-0.02530197,0.03140842,-0.05736838,7.444115,-2.144819,72,103
0.02569162,0.02027555,0.3534209,0.03423016,-0.5689933,0.2600134,0.2749664,-0.8030402,-0.3239664,0.6289597,0.1690604,-0.3740269,-0.9369798,0.04502014,0.002561144,0.0007699608,0.0006829078,-0.006818762,-0.03378469,-0.005735501,0.0008962772,0.000269599,0.0007675424,-0.006285673,-0.05735858,0.009382417,3.192615,-1.126067,73,103
0.03428456,0.007128088,0.2948294,-0.1710422,0.3450067,0.007013425,0.4989665,-0.3480403,0.1940336,0.9289598,1.06206,1.105973,-0.3069799,0.3110201,0.0005377442,0.0002685708,0.0002379278,-0.009179762,0.01807838,0.0165215,-0.002017913,-0.000540521,-0.0004239876,-0.0001469734,0.05405442,0.02277262,-4.881087,-0.3549312,74,103
0.04002911,-0.01005739,0.01197006,-0.128248,1.412007,0.2930134,0.4119664,0.9329598,-0.7989665,1.34996,0.7140604,1.090973,2.52302,0.9980202,0.001877644,0.0009399208,0.0002379278,-0.02411776,0.01811331,-0.0562025,0.001345387,0.000632219,2.099244e-05,-0.01272397,0.002226348,-0.07220838,6.01481,0.2529628,75,103
0.0142813,-0.02424918,0.0374858,0.05940876,0.4490067,0.8410134,0.2609665,0.09795973,1.247034,0.5409597,0.4840604,0.1919732,0.3080201,-0.1619799,-0.0007208558,0.0003941208,0.0001727478,-0.02412267,0.01808981,-0.0374295,-0.002593013,-0.000584931,-4.418756e-05,0.002209119,0.002167921,0.01928862,6.078686,0.5084718,76,103
-0.008493116,-0.01625037,0.1300735,-0.04162321,-0.8789933,0.2560134,-0.2390335,-0.01004027,-0.1459664,-0.02604027,-0.3429396,-1.549027,0.4490201,-0.5199798,-0.0002681558,0.0005654908,0.0003490578,-0.02410787,-0.01329069,-0.0263215,0.0004582272,0.000132239,0.0001973024,0.002228831,-0.02918958,0.01162362,6.192529,1.05881,77,103
-0.01836309,0.006252812,-0.04598982,-0.147545,1.534007,-0.8079866,-0.8330336,0.9219597,1.238034,0.3809597,0.3460604,0.1359732,-0.3929799,0.3920201,-0.0006910558,0.0006413308,7.711783e-05,-0.02417645,-0.001925691,0.004581499,-0.0004174128,3.670799e-05,-0.0002509576,0.002145444,0.01355642,0.03141862,4.992673,0.9408198,78,103
0.003816964,0.02007253,-0.1661675,0.0548952,1.052007,0.5540134,0.7149664,0.5159597,0.08703355,0.4189597,0.9020604,-0.2130268,-0.6479799,0.6000202,-0.0002152558,0.0006859908,0.0001958238,-0.01894946,0.008594009,-0.0622094,0.0004813072,5.526993e-06,0.0001397024,0.007441027,0.01271142,-0.06627538,3.840917,-0.8000842,79,103
0.02170308,0.0007922037,0.0620201,0.1412988,1.298007,1.293013,0.8839664,0.2179597,0.2550336,1.08996,1.31606,0.8769731,0.4450201,0.8360202,-0.001035056,0.0004629008,-2.335217e-05,-0.02415733,-0.01797969,-0.006290501,-0.0008142928,-0.000262221,-0.0001981876,-0.002993773,-0.02438258,0.05643462,-1.841197,-0.1785212,80,103
0.005416526,-0.005784624,0.1158445,-0.05972635,1.096007,0.2570134,1.397966,1.10896,0.6430336,1.07796,1.41006,0.3969732,0.8150201,0.4790201,-0.001035056,0.0004629008,-0.0001882122,-0.02417718,0.01521831,-0.0329585,5.487215e-06,-3.913101e-05,-0.0001438676,0.002194184,0.03538942,-0.02615338,-2.451314,0.2544918,81,103
0.01006333,0.01008964,-0.05773632,-0.03361344,0.3480067,0.6050134,0.2559665,1.04896,0.4450335,0.5139597,0.4890604,-1.173027,0.6270201,-0.4029799,-0.001617156,0.0006989608,-0.0001882122,-0.02419451,-0.01110869,-0.0358785,-0.0005766528,0.000196929,2.099144e-05,0.002196688,-0.02413658,-0.002403983,2.428737,0.3132688,82,103
0.02554976,0.009256326,0.04740497,0.1300161,-0.5799933,-0.3289866,0.8619664,0.9309597,1.610034,0.3379597,0.0250604,0.9739731,0.1480201,-0.02597987,-0.001854656,0.0004629008,-0.0001567922,-0.02765966,-0.02835669,-0.0128335,-0.0002319828,-0.000275191,5.240844e-05,-0.001251073,-0.01505558,0.02356062,1.824296,0.3908278,83,103
0.02861137,0.003154169,0.2016337,0.1365217,0.06600671,0.2210134,0.7669665,-0.1340403,0.4430335,0.1849597,1.23306,-0.5450269,0.1220201,0.4410201,-0.001543956,0.0004629008,-0.0002520722,-0.04071276,-0.01109969,-0.0278785,0.0003161072,-3.913101e-05,-7.428256e-05,-0.01083897,0.01944842,-0.01452938,4.39696,0.1437688,84,103
0.03190958,-0.01059147,0.3205939,-0.008423286,0.7070067,0.7730134,1.084966,-0.005040268,0.3750336,1.15896,1.39406,-0.2830268,-1.47598,0.9370201,-0.001008456,0.0007566208,-0.0001568922,-0.04071676,-0.01775869,-0.05638307,0.0005409972,0.000254589,0.0001161754,0.002209927,-0.004467683,-0.02798838,3.12698,0.8923658,85,103
0.007497252,-0.02177794,0.1855556,-0.1981484,0.4250067,1.324013,0.7669665,-0.3800403,-0.6359664,1.08196,0.9140604,-0.2310269,-0.4569799,0.6770201,-0.001411056,0.0005196708,-0.0003626022,-0.04306976,-0.01109069,-0.0194705,-0.0003970828,-0.000276071,-0.0001847176,-0.0001388734,0.008859717,0.03742762,-1.97712,0.7409738,86,103
-0.01170584,-0.01335923,-0.07564167,-0.2046412,0.9100067,0.09601343,-0.6740336,0.6249597,-1.719966,0.6379597,-0.8329396,-0.3890268,0.1680201,0.02402013,-0.0006535558,0.001001542,-0.0002383422,-0.04074776,-0.01107069,-0.0661059,0.0007629972,0.000442739,0.0001452424,0.004535627,0.002211817,-0.04611938,3.556534,0.6352708,87,103
-0.01938175,-0.004389369,-0.2250333,-0.09825982,0.06300671,-0.8929866,-1.996034,0.5269597,-0.1959664,-0.2780403,-1.70794,0.1269732,0.03802013,-1.20198,-0.001477256,0.0005109508,-0.0003224422,-0.04074076,-0.04062469,-0.006614501,-0.0008182328,-0.000529721,-6.310656e-05,0.002221027,-0.02736358,0.06000662,2.162267,0.2649748,88,103
-0.02068548,0.002860538,-0.27425,-0.02307154,0.05800671,-1.457987,-1.983034,0.2999597,-0.2019665,-3.81504,-1.85294,-1.724027,0.09002014,-0.2749799,-0.001271756,0.0007384508,-0.0002636622,-0.02895356,-0.01243969,-0.0550243,0.0002109672,0.000188359,7.977944e-05,0.01400103,0.03037642,-0.04789438,6.418032,-0.7277762,89,103
-0.01386843,0.02101326,-0.2735228,0.01597815,0.7530067,-0.8819866,-1.060033,-0.1240403,-1.957966,-0.1650403,-1.08894,-1.478027,0.6990201,-0.4909799,-0.0009685558,0.0006560508,-0.0003105822,-0.04075076,-0.03745569,-0.0173525,0.0003087372,-0.000121526,-2.592756e-05,-0.009583973,-0.02282458,0.03818762,0.9061959,-0.8189722,90,103
0.02116912,0.01633578,-0.2446364,0.1476404,0.01700671,0.3690134,0.6739665,-0.09604027,-1.139966,0.06495973,0.5290604,-1.371027,0.01602013,0.8890201,-0.001308356,0.0006896508,-0.0003418922,-0.04073976,-0.02868569,-0.0110025,-0.0003343228,-5.529007e-06,-1.032456e-05,0.002225627,0.01096132,0.006865717,-4.090039,-0.7982812,91,103
0.01881547,0.002064505,0.0195666,0.2367666,0.2010067,0.2260134,0.6359664,-0.7220403,-1.032966,0.6189597,0.1810604,-0.7470268,0.5650201,0.05402014,-0.0007108558,0.0008155608,-0.0001891122,-0.03375636,-0.02866869,-0.0672575,0.0006029972,8.677899e-05,0.0001737724,0.009197227,0.002208017,-0.05574038,2.008716,-0.08208322,92,103
0.0252981,0.004715411,0.228089,0.1699735,-0.8839933,-0.2429866,-0.01103356,-1.11604,-0.1159664,-0.7310403,-0.4889396,-0.05202685,-0.1269799,-0.4619799,-0.001869656,0.0007006408,-0.0001437122,-0.04080476,-0.06067269,0.0243865,-0.001153313,-0.000154051,6.639544e-05,-0.004834473,-0.02981158,0.09215962,-0.8346251,1.008159,93,103
0.02828035,-0.007820453,0.3597976,-0.01197527,-0.3829933,-0.07998657,1.189967,-0.6450402,1.059034,0.2549597,0.5540604,-0.8720268,0.8650201,0.02802014,-0.001257456,0.0005109508,-0.0006167422,-0.03522676,-0.01106669,-0.0534157,0.0006176972,-0.000228821,-0.0004520376,0.007792227,0.05179742,-0.07728638,6.325617,0.9635408,94,103
0.009706936,-0.001183825,0.2051122,-0.2130369,0.7190067,-0.2949866,0.5919665,0.1009597,0.1560336,0.5879597,-0.0199396,0.05597316,-0.8379799,0.5270201,-0.0007101558,0.0005109508,-0.0006167422,-0.05714476,-0.02751169,-0.0608474,0.0005527372,-3.913101e-05,2.099244e-05,-0.01970397,-0.01425358,-0.006915983,3.680937,0.3948578,95,103
0.02586477,0.003203581,-0.06611238,-0.2118171,-0.1649933,0.1680134,1.319966,-0.8490402,-0.1909664,0.6709597,0.8740604,0.04697315,-0.5229799,0.4500201,-0.001533856,0.0003903508,-0.0004030922,-0.04691776,-0.03913669,-0.009254501,-0.0008182428,-0.000159731,0.0002346424,0.01244103,-0.009433583,0.05210862,-4.66205,-0.3389012,96,103
0.01615114,-0.01554341,-0.2197786,-0.08439394,-0.04899329,0.8660134,2.193966,-0.4190403,-1.506966,0.8549597,0.8760604,-0.1940269,0.2610201,0.3370201,-0.0004110558,0.0008056808,-0.0006167422,-0.05135276,-0.01486669,-0.0821975,0.001128387,0.000376199,-0.0001926576,-0.002220873,0.02646142,-0.07242738,-1.008055,-0.7009282,97,103
-0.005236091,-0.01622299,-0.2369615,0.1386211,0.1310067,0.8630134,1.738966,1.33096,1.584034,0.00195973,0.5700604,0.1819731,-0.5129799,1.23202,0.0006058442,0.0008750638,-0.0006167422,-0.06558376,-0.08728669,-0.003706501,0.001022287,3.024899e-05,2.099244e-05,-0.01201697,-0.07023158,0.07900662,-4.764715,0.07244878,98,103
-0.01642136,-0.007180886,0.05531245,0.1787054,-2.464993,0.3380134,1.200966,-1.44404,0.7370335,-0.3580403,-0.4329396,-1.445027,0.3830201,-1.08198,0.0001186442,0.001689341,-0.0006167422,-0.07965576,-0.02595869,-0.1299215,-0.0004816728,0.000775149,2.099244e-05,-0.01185797,0.06352242,-0.1256944,-2.660129,0.4098978,99,103
-0.0197832,-0.001450298,0.1198286,-0.05540485,-1.667993,-1.306987,-0.3080336,-1.70704,0.3370336,-0.8360403,-0.9159396,-0.8460269,-0.1489799,-1.02598,-0.0007673558,0.001287321,-0.0006167422,-0.07962776,-0.04854069,-0.0362605,-0.0008805328,-0.000441161,2.099244e-05,0.002242327,-0.02039158,0.09417662,-1.213629,0.4495898,100,103
-0.01952497,0.003734333,-0.05578011,-0.1513626,-0.1609933,-0.1199866,-0.2670335,0.01095973,-0.7549664,0.2149597,-0.4739396,-0.05602685,-0.5299798,-0.7109799,-7.725583e-05,0.001761951,-0.0007771722,-0.07964276,-0.02919269,-0.1119755,0.0006956372,0.000435509,-0.0001394376,0.002198127,0.02153942,-0.07519938,0.1052919,-0.6099272,101,103
-0.01251619,0.02091782,-0.1840989,-0.09062409,-0.04299329,0.1140134,0.08996645,-0.7690403,-0.6129664,0.5639597,-0.4659396,-0.3040268,-0.3759799,-0.2389799,-0.001334356,0.001227761,-0.001078572,-0.07967876,-0.04863869,-0.0263205,-0.001251613,-0.000573321,-0.0002804176,0.002178827,-0.01725458,0.08617062,-5.216413,-0.3702162,102,103
0.02214588,0.01582598,-0.2389027,0.02468737,-0.4379933,0.2460134,0.2119664,0.5479597,-1.251966,0.3649597,-0.1759396,-0.2740268,-0.3519799,-0.1289799,-0.0002285558,0.001483061,-0.001078572,-0.06896476,-0.02918469,-0.0936525,0.001111287,0.000216169,2.099244e-05,0.01292703,0.02164542,-0.06681638,-1.198875,-0.7760182,103,103
0.01915325,-0.0113913,-0.1368856,0.1957585,-1.332993,0.1590134,0.7399665,0.2739597,0.4850336,-0.6000403,-0.2899396,0.3379732,0.1280201,-0.6309798,-0.001268556,0.001287321,-0.0008524722,-0.07057176,-0.06645869,-0.0277745,-0.001034513,-0.000234871,0.0002470924,0.0006076266,-0.03508358,0.06639462,-0.7380451,-0.05164222,104,103
-0.0006349779,-0.01584903,0.1509872,0.1074635,-1.359993,-0.6339866,-0.3940336,0.2429597,0.9920335,-0.6960402,-0.5259396,0.4059731,-0.04797987,-0.4379799,-0.0009327558,0.001735511,-0.001078572,-0.07519776,-0.02319269,-0.0825915,0.0003413272,0.000409069,-0.0002051076,-0.002412373,0.04545742,-0.05430138,4.947726,0.04168278,105,103
-0.01264713,-0.008341349,0.07792167,-0.1270431,-0.6839933,-1.314987,-1.912033,-0.05804027,-0.7179664,-1.00104,-1.82594,-0.1430269,-0.9419798,-0.6649799,-0.0009373558,0.001287321,-0.0007205822,-0.08720676,-0.06520969,-0.0506997,8.572148e-07,-0.000487331,0.0003789924,-0.009794973,-0.03982558,0.03240762,-2.054774,-0.3064422,106,103
-0.01748316,-0.002769542,-0.1036013,-0.1391028,0.05100671,-0.5549866,-0.8630335,-0.2110403,-0.6159664,-0.2580403,-1.22094,-0.5570268,-0.2839799,-0.1639799,-0.001523456,0.001287321,-0.0009721722,-0.1053098,-0.04870669,-0.0506429,-0.0005806228,-3.913101e-05,-0.0002305476,-0.01588897,0.01869442,0.0005723373,-5.839175,0.1451358,107,103
-0.01837714,0.0001026425,-0.2017367,0.03978128,-0.01299329,0.2610134,-1.410034,0.09195973,-1.097966,-1.26004,-0.9509396,0.2029731,0.8570201,-0.4229799,-0.0006032558,0.001368711,-0.001078572,-0.1053188,-0.04405469,-0.0916565,0.0009257072,4.226499e-05,-8.546756e-05,0.002205227,0.006843617,-0.04049838,-1.727803,-0.6626132,108,103
-0.01747349,0.001155821,-0.02600544,0.1791408,-0.2649933,-0.8219866,-0.9130335,-0.05504027,0.3970336,-0.9250403,-0.7019396,-0.9460268,0.05902013,-0.6879799,0.003871644,0.001287321,-0.0002806822,-0.1237268,-0.1449067,0.0361255,0.004480387,-0.000120527,0.0008188924,-0.01619397,-0.09865858,0.1282956,-4.288683,1.576899,109,103
-0.01625636,0.001169576,0.1554984,0.01587775,-1.345993,-0.4349866,-0.4140336,-0.4540403,0.7250336,-0.7450403,-0.6849396,0.5499732,0.8240201,-0.8799799,0.001122714,0.001510061,-0.0008436722,-0.1084008,-0.05141169,-0.0826155,-0.002743413,0.000183609,-0.0005420076,0.01754003,0.09568742,-0.1182244,0.3357659,-0.3009512,110,103
-0.01531881,0.0126375,0.005653993,-0.1535694,-0.8329933,-0.8369866,-1.602034,0.1349597,0.2490336,-0.8050403,-1.10694,1.760973,-0.03497987,-0.6159799,0.0005890442,0.001478091,-0.001044372,-0.1168008,-0.08320669,-0.0325675,-0.0005281328,-7.109501e-05,-0.0001796976,-0.006185573,-0.02959858,0.05056462,-3.731372,-0.2329502,111,103
0.008839101,0.02107812,-0.1525213,-0.06747031,0.5630067,-0.04098658,0.2999665,-0.07004027,-0.4609664,-0.1660403,0.1990604,1.382973,-0.1819799,0.7420201,0.001457354,0.001623961,-0.0009006722,-0.09635176,-0.05969769,-0.0641678,0.0008737472,0.000106739,0.0001646824,0.02266303,0.02569542,-0.03108538,2.364054,-0.9797512,112,103
0.02678495,1.005728e-05,-0.1309956,0.1452841,-0.4579933,0.2170134,0.6459665,-0.7070403,0.3010336,-0.1730403,0.3900604,-1.173027,-1.42498,0.2520201,0.0004557442,0.001822141,-0.0006937722,-0.08784876,-0.09267669,-0.0217685,-0.0009961128,0.000159039,0.0002279024,0.01071653,-0.03079158,0.04291562,-2.602243,0.2131568,113,103
0.008901095,-0.01729444,0.1364506,0.1540474,-0.9109933,-0.3549866,-0.3160336,0.1409597,0.2630336,-0.07004027,-0.4299396,-2.916027,-0.6349799,-0.4909799,0.001256554,0.002077321,-0.0009006722,-0.1019838,-0.08318669,-0.0454145,0.0008062772,0.000216079,-0.0001859176,-0.01192097,0.01168842,-0.02313038,-6.353905,0.007705779,114,103
-0.00785611,-0.01226274,0.1769033,0.08178183,-0.3949933,1.342437e-05,-0.09503356,0.02295973,0.4140336,-0.6830403,-0.7749396,-1.111027,0.5360201,-0.6329799,0.0009840242,0.002287621,-0.0006085322,-0.06555776,-0.08318669,-0.0638174,-0.0002670428,0.000171099,0.0003131424,0.03864003,0.002185417,-0.01788738,2.585067,-0.7528542,115,103
-0.01576468,-0.005117007,0.3000302,0.107012,-0.6959933,-1.023987,-0.5890335,-0.6640402,0.5340335,-0.3660403,-0.9969396,-1.426027,0.1610201,-0.04097987,-0.0002958558,0.002447421,-0.0008180722,-0.06710076,-0.09682669,-0.006627501,-0.001274413,0.000120709,-0.0001885876,0.0006711266,-0.01144558,0.05770562,3.589914,-0.4984142,116,103
-0.018272,0.007998656,0.3915881,-0.01584871,0.8090067,-0.5059866,-0.7440336,-0.1400403,0.1880335,0.1269597,-0.0499396,0.05597316,0.2130201,0.1670201,0.0008158442,0.002448121,-0.0008180722,-0.08292176,-0.08327669,-0.0932125,0.001117287,-3.844101e-05,2.099244e-05,-0.01360697,0.01573742,-0.08606838,5.539512,-0.8842992,117,103
3.756363e-05,0.02182533,0.269473,-0.2113283,0.8590067,-0.2619866,0.3869664,-0.2820403,-1.006966,0.5769598,-0.3879396,0.9429732,0.1690201,0.5320201,0.0004861442,0.002234121,-0.0008180722,-0.08502076,-0.08860669,-0.0444605,-0.0003242228,-0.000253151,2.099244e-05,0.0001142266,-0.003134583,0.04926662,0.4866049,-0.5951872,118,103
0.02527988,0.005440028,-0.03056774,-0.2425846,1.286007,0.9540134,0.8109664,0.9069597,-1.195966,1.13496,0.7660604,0.8179732,1.01002,0.7410201,0.0007580442,0.002214621,-0.001086572,-0.08294376,-0.06043669,-0.0620689,0.0002773772,-5.857101e-05,-0.0002474476,0.004291127,0.03036142,-0.01709238,0.6305619,-0.6017372,119,103
0.01095158,-0.01586024,-0.2167665,-0.06367919,0.5230067,0.5150134,-1.227034,1.89996,-0.7119665,0.2769597,-0.8459396,0.09097315,0.6660201,-0.3209799,0.0001774442,0.002251521,-0.0008180722,-0.08976976,-0.08332669,-0.0498265,-0.0005750928,-2.251007e-06,0.0002894324,-0.004611173,-0.02070058,0.01275762,0.1675499,-0.02345022,120,103
-0.006481981,-0.00883441,-0.1599716,0.1676612,0.5380067,-0.1929866,-0.6260335,0.6829598,1.025034,0.2629597,-0.4079396,1.466973,0.6250201,-0.4579799,-0.0001749558,0.002225421,-0.0009329722,-0.08295676,-0.1139467,-0.0151455,-0.0003469628,-6.527101e-05,-9.387756e-05,0.009026227,-0.02842858,0.03519662,1.303889,0.5551408,121,103
-0.0068503,0.01438517,0.1168079,0.2003495,1.001007,-0.5089866,-0.4020336,1.03896,0.7490336,0.2399597,0.4770604,1.120973,-0.2139799,0.8050201,0.0005247442,0.002462821,-0.0008180722,-0.08298976,-0.09317669,-0.0591847,0.0007052072,0.000198279,0.0001358624,0.002181627,0.02296242,-0.04352338,8.012248,-0.1999892,122,103
0.02215335,0.01058598,0.2404289,0.08226967,0.7890067,1.648013,1.381966,0.5439598,0.6140336,1.51696,1.92806,1.173973,-0.5929799,1.18302,0.0004542442,0.002356221,-0.0008180722,-0.08298676,-0.1138967,-0.0364235,-6.504279e-05,-0.000145701,2.099244e-05,0.002216427,-0.01853158,0.02327662,1.137146,0.4469198,123,103
0.01433918,-0.01326536,0.2816959,-0.09984029,0.4290067,0.3090134,1.375966,0.4989597,0.7830335,1.12196,1.38206,1.101973,0.1300201,0.8310201,-0.0001454558,0.002154021,-0.0008180722,-0.09243776,-0.08731669,-0.0228495,-0.0005941828,-0.000241321,2.099244e-05,-0.007236373,0.02877642,0.01408962,-4.544361,-0.02311022,124,103
-0.004400937,-0.01438503,0.04131305,-0.2236796,0.01500671,0.3240134,0.9619665,0.5689597,-0.8859664,0.8639598,0.5410604,0.09597315,0.2820201,0.7260201,0.0005603442,0.002274321,-0.0008180722,-0.09649476,-0.1025667,-0.0643325,0.0007113272,8.111899e-05,2.099244e-05,-0.001843573,-0.01305658,-0.04096738,-0.7412911,0.5432798,125,103
-0.01455299,-0.00682401,-0.1663572,-0.147746,-0.1739933,0.06901342,0.1369664,0.1169597,1.074034,-0.3850403,-0.3089396,1.063973,-0.08197987,-0.6739799,0.0002416442,0.002027221,-0.0009441722,-0.09940076,-0.1259067,-0.0122905,-0.0003132628,-0.000286181,-0.0001050176,-0.0006912734,-0.02114758,0.05255762,0.2718149,1.340429,126,103
-0.01822447,-0.001889996,-0.2559604,-0.05305001,0.6140067,-0.3299866,-1.097034,0.8269598,0.6250336,-0.2870403,0.3670604,0.9199732,-0.2219799,0.1760201,0.0008692442,0.002554721,-0.001266672,-0.09945176,-0.09143669,-0.0744485,0.0006330872,0.000488319,-0.0003015876,0.002162227,0.03665942,-0.06164238,7.936298,0.7011488,127,103
-0.0185278,0.0005067345,-0.2747079,-0.001481225,0.5170067,0.04201342,-0.3040335,0.2509597,0.1560336,0.04595973,0.0130604,-0.2770269,-0.4289799,0.1070201,0.0004742442,0.002200221,-0.0009027722,-0.09942676,-0.1388467,-0.0163035,-0.0003894628,-0.000393631,0.0003849324,0.002239927,-0.04522558,0.05866162,-1.535762,0.1887328,128,103
-0.01740741,0.001276452,-0.2612717,0.1013237,0.7440067,-0.04798658,-0.1180336,0.7029597,-0.6759664,0.6049597,0.2600604,0.2989731,0.3570201,-0.01597987,0.0003146442,0.002097121,-0.001052372,-0.1016778,-0.1216167,-0.0178135,-0.0001541628,-0.000142251,-0.0001286576,-3.767337e-05,0.01942842,-0.0009944827,-6.92409,-0.06119122,129,103
-0.01616542,0.001127952,-0.074339,0.2204369,0.5270067,0.6920134,0.3629664,1.08996,-0.2859665,0.7279597,0.7310604,0.8429731,0.7400201,0.2310201,0.0008914742,0.002342621,-0.001011072,-0.1054638,-0.1224467,-0.0780205,0.0005823172,0.000206409,6.236244e-05,-0.001571973,0.001363417,-0.05969138,2.002979,-0.6455412,130,103
-0.01533549,0.003442326,0.1783024,0.06517742,-0.2139933,-0.5819866,-0.6510336,0.4109597,0.7770336,-0.4470403,-0.7069396,1.822973,0.2260201,-0.5429798,0.0002470442,0.002292221,-0.001013572,-0.1058968,-0.1492967,-0.008977501,-0.0006389128,-8.955101e-05,1.850244e-05,0.001781027,-0.02465958,0.06955862,1.933238,0.4415398,131,103
-0.009460387,0.01966975,0.05603919,-0.1252808,0.5710067,-0.2899866,-0.1470336,0.2509597,0.9630336,0.6209597,0.7200604,0.3779731,-0.9129799,0.3080201,0.001024424,0.002342621,-0.001199372,-0.1078678,-0.1163067,-0.0639077,0.0007828372,1.128899e-05,-0.0001648876,0.0002436266,0.03518042,-0.05441538,5.92182,0.1973878,132,103
0.02385528,0.01468629,-0.07287601,0.03963401,-0.07599329,0.2920134,0.7949665,0.09295973,-0.3149664,0.0009597301,0.5990604,-0.3620268,-0.2709799,0.3380201,0.0008082442,0.002342621,-0.0008768722,-0.1044548,-0.1475967,-0.0462296,-0.0002107328,-3.913101e-05,0.0003435824,0.005627027,-0.02910058,0.01819362,-2.219328,0.2538168,133,103
0.01993867,-0.01209418,0.1340152,0.09302917,0.09900671,1.353013,1.266966,0.2589597,1.151034,0.6859597,1.15306,0.7269732,0.2110201,-0.2449799,0.0006347442,0.002342621,-0.001199372,-0.1046528,-0.1421867,0.003313499,-0.0001679828,-3.913101e-05,-0.0003015976,0.002015827,0.007597417,0.05005862,-7.583619,0.1470248,134,103
-0.0003271956,-0.01618944,0.1129738,-0.1090969,0.5590067,0.6690135,0.6199664,-0.07404027,-0.1019664,1.44196,0.8580604,-1.311027,0.2100201,0.1300201,0.005088644,0.001746731,-0.0004183722,-0.09708076,-0.3386467,0.1940175,0.004459387,-0.000635011,0.0008020324,0.009785827,-0.1942686,0.1912256,-11.29453,2.289957,135,103
-0.01254091,-0.00847935,-0.08449721,-0.158795,-0.1839933,0.9990134,0.3419665,0.5249597,1.933034,-0.2040403,0.8720604,0.4609731,0.2740201,-0.3689799,0.001075614,0.002497621,-0.001016472,-0.08503076,-0.1512767,-0.0432275,-0.004007513,0.000711719,-0.0005770876,0.01426403,0.1895614,-0.2367344,2.396743,0.4027018,136,103
-0.01745082,-0.002818164,-0.2059691,-0.0820983,0.2460067,0.08001342,-0.9220335,0.3329597,1.033034,-0.3510403,0.2140604,1.229973,-0.09297987,0.6750201,0.0009876442,0.002342621,-0.001296972,-0.09805476,-0.1401067,-0.0211545,-8.248479e-05,-0.000194101,-0.0002595776,-0.01080997,0.01336142,0.02258962,1.160048,-0.5574172,137,103
-0.01836799,8.764361e-05,-0.2506827,-0.02407627,0.01000671,-0.01298658,0.1289664,-1.04304,-0.7879664,-0.04004027,-0.1859396,-0.2830268,-0.1329799,0.4700201,0.001290964,0.002273121,-0.001129472,-0.1066768,-0.1499967,-0.0287365,0.0003088072,-0.000108611,0.0001885524,-0.006408873,-0.007694583,-0.007067083,0.5483479,-0.4720452,138,103
-0.01747111,0.001151242,-0.2563447,0.003776842,0.7250067,-0.4919866,-0.6230336,-0.7930403,-1.399966,0.09595973,-1.44194,-1.975027,0.01002013,-0.4629799,0.0008917642,0.001948521,-0.001296972,-0.1154998,-0.1416767,-0.007477501,-0.0003937228,-0.000363781,-0.0001465676,-0.006608973,0.01051242,0.02177562,-3.6507,-0.1102162,139,103
-0.01625636,0.001130693,-0.2453817,0.01779713,-0.3859933,-1.206987,-2.573034,-1.50504,-1.816966,-1.06604,-2.757939,-2.042027,-0.7049799,-1.30398,0.001098144,0.002342621,-0.001138272,-0.1155388,-0.1475167,-0.0252345,0.0002118672,0.000354999,0.0001797324,0.002175327,-0.003645583,-0.01724138,0.9842139,-0.7430182,140,103
-0.01539419,0.000847292,-0.2229457,0.136908,-1.026993,-1.854987,-2.697034,-0.7330402,-2.099966,-1.91404,-2.438939,-2.654027,0.4280201,-1.32598,-0.0001280558,0.002482721,-0.001144372,-0.1155908,-0.1801767,0.0260195,-0.001220713,0.000101019,1.487244e-05,0.002162527,-0.03047658,0.05176962,-0.1510341,-0.08774022,141,103
-0.01474171,0.0134983,0.02635647,0.2390343,-0.2979933,-0.8569866,-0.6980336,-0.5490403,-0.3459664,-0.4780403,-0.2819396,0.09397315,0.5370201,0.008020135,0.001198374,0.002515121,-0.001198672,-0.1156368,-0.1604267,-0.0333405,0.001331887,-6.731007e-06,-3.323756e-05,0.002167627,0.02194842,-0.05884438,3.85412,-1.213656,142,103
